longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,avg_household_size,avg_rooms_per_house,ratio_dayrooms_bedrooms,bedrooms_per_person,oc_pr_<1H OCEAN,oc_pr_INLAND,oc_pr_ISLAND,oc_pr_NEAR BAY,oc_pr_NEAR OCEAN,median_house_value
-118.02,33.76,25.0,1759.0,404.0,1404.0,385.0,3.6289,3.6467532467532466,4.568831168831169,3.353960396039604,0.28774928774928776,1,0,0,0,0,195800.0
-118.01,33.77,33.0,1387.0,238.0,890.0,264.0,5.422,3.371212121212121,5.253787878787879,4.8277310924369745,0.26741573033707866,1,0,0,0,0,204100.0
-118.01,33.77,32.0,1771.0,296.0,995.0,272.0,5.8362,3.6580882352941178,6.511029411764706,4.983108108108108,0.2974874371859296,1,0,0,0,0,217500.0
-118.01,33.76,35.0,2072.0,349.0,1249.0,317.0,3.9855,3.9400630914826498,6.5362776025236595,4.936962750716332,0.27942353883106485,1,0,0,0,0,191900.0
-118.01,33.76,26.0,2141.0,597.0,2038.0,585.0,2.2981,3.483760683760684,3.6598290598290597,2.5862646566164154,0.2929342492639843,1,0,0,0,0,177700.0
-118.0,33.77,24.0,1324.0,267.0,687.0,264.0,3.4327,2.602272727272727,5.015151515151516,3.958801498127341,0.388646288209607,1,0,0,0,0,192800.0
-118.0,33.76,29.0,1982.0,503.0,1426.0,502.0,3.0263,2.8406374501992033,3.948207171314741,2.9403578528827037,0.35273492286115005,1,0,0,0,0,194200.0
-118.0,33.77,28.0,2401.0,503.0,1155.0,456.0,3.5139,2.5328947368421053,5.265350877192983,3.7733598409542743,0.4354978354978355,1,0,0,0,0,211700.0
-118.0,33.76,14.0,1120.0,319.0,982.0,307.0,2.9083,3.198697068403909,3.6482084690553744,2.510971786833856,0.32484725050916496,1,0,0,0,0,179200.0
-118.0,33.76,12.0,1250.0,331.0,1047.0,334.0,3.0625,3.1347305389221556,3.7425149700598803,2.7764350453172204,0.31614135625596945,1,0,0,0,0,208800.0
-118.03,33.77,21.0,3803.0,898.0,1511.0,829.0,3.0,1.8226779252110976,4.587454764776839,3.2349665924276167,0.5943084050297816,1,0,0,0,0,221200.0
-118.02,33.77,7.0,586.0,118.0,232.0,107.0,5.2077,2.1682242990654204,5.4766355140186915,3.9661016949152543,0.5086206896551724,1,0,0,0,0,181300.0
-118.03,33.77,27.0,2000.0,310.0,880.0,294.0,5.635,2.993197278911565,6.802721088435374,5.451612903225806,0.3522727272727273,1,0,0,0,0,218900.0
-118.03,33.77,24.0,3810.0,579.0,1818.0,590.0,5.8053,3.08135593220339,6.4576271186440675,5.580310880829016,0.3184818481848185,1,0,0,0,0,255900.0
-118.03,33.76,32.0,2980.0,494.0,1370.0,481.0,5.0866,2.8482328482328483,6.1954261954261955,5.032388663967612,0.3605839416058394,1,0,0,0,0,223500.0
-118.04,33.76,25.0,4061.0,545.0,1623.0,527.0,7.1572,3.079696394686907,7.705882352941177,6.4513761467889905,0.33579790511398644,1,0,0,0,0,294900.0
-118.03,33.79,26.0,5321.0,889.0,2932.0,896.0,5.8914,3.2723214285714284,5.938616071428571,4.985376827896513,0.30320600272851295,1,0,0,0,0,237600.0
-118.03,33.79,32.0,3191.0,634.0,1718.0,611.0,4.1548,2.811783960720131,5.222585924713584,4.033123028391167,0.3690337601862631,1,0,0,0,0,216600.0
-118.01,33.79,30.0,2460.0,403.0,1277.0,395.0,5.4372,3.232911392405063,6.227848101265823,5.104218362282879,0.3155833985904464,1,0,0,0,0,223200.0
-118.02,33.78,28.0,3375.0,559.0,1754.0,554.0,5.5446,3.1660649819494586,6.092057761732852,5.037567084078712,0.3187001140250855,1,0,0,0,0,228900.0
-118.01,33.78,19.0,2648.0,478.0,1160.0,452.0,5.9357,2.566371681415929,5.8584070796460175,4.539748953974895,0.41206896551724137,1,0,0,0,0,207400.0
-118.03,33.78,26.0,2001.0,302.0,836.0,298.0,5.1061,2.8053691275167787,6.714765100671141,5.625827814569536,0.361244019138756,1,0,0,0,0,257500.0
-118.01,33.78,26.0,2343.0,377.0,1166.0,373.0,6.0,3.1260053619302948,6.281501340482574,5.2148541114058355,0.32332761578044594,1,0,0,0,0,233100.0
-118.03,33.78,25.0,3554.0,528.0,1600.0,537.0,6.6453,2.97951582867784,6.618249534450651,5.731060606060606,0.33,1,0,0,0,0,270100.0
-118.04,33.78,26.0,3642.0,557.0,1623.0,569.0,5.8426,2.8523725834797893,6.4007029876977155,5.5385996409335725,0.34319162045594576,1,0,0,0,0,259400.0
-118.04,33.78,25.0,3715.0,575.0,1640.0,572.0,5.7705,2.867132867132867,6.494755244755245,5.460869565217391,0.35060975609756095,1,0,0,0,0,247100.0
-118.08,33.8,29.0,3675.0,613.0,1457.0,591.0,6.0553,2.4653130287648053,6.218274111675127,4.99510603588907,0.42072752230610844,1,0,0,0,0,369400.0
-118.07,33.8,34.0,3486.0,507.0,1311.0,503.0,7.1221,2.606361829025845,6.930417495029821,5.875739644970414,0.38672768878718533,1,0,0,0,0,384500.0
-118.08,33.79,34.0,2840.0,395.0,1127.0,396.0,7.6144,2.845959595959596,7.171717171717172,6.189873417721519,0.35048802129547474,1,0,0,0,0,376200.0
-118.09,33.78,26.0,2146.0,298.0,852.0,296.0,6.6137,2.8783783783783785,7.25,6.201342281879195,0.34976525821596244,1,0,0,0,0,342700.0
-118.07,33.79,34.0,2473.0,383.0,967.0,353.0,5.8283,2.7393767705382435,7.005665722379604,5.456919060052219,0.3960703205791106,1,0,0,0,0,362400.0
-118.09,33.79,31.0,4231.0,617.0,1694.0,623.0,6.6312,2.7191011235955056,6.791332263242376,5.8573743922204216,0.3642266824085006,1,0,0,0,0,360100.0
-118.08,33.78,34.0,2287.0,347.0,1051.0,346.0,5.5767,3.03757225433526,6.609826589595376,5.590778097982709,0.3301617507136061,1,0,0,0,0,372000.0
-118.08,33.78,30.0,2879.0,403.0,1109.0,414.0,6.9324,2.678743961352657,6.954106280193237,6.143920595533499,0.36339044183949504,1,0,0,0,0,364700.0
-118.08,33.78,25.0,5321.0,967.0,1969.0,903.0,5.0102,2.1805094130675524,5.892580287929126,4.50258531540848,0.49111223971559165,1,0,0,0,0,340100.0
-118.02,33.79,23.0,6368.0,1030.0,3281.0,1001.0,6.1142,3.277722277722278,6.361638361638362,5.1825242718446605,0.31392868028040233,1,0,0,0,0,240400.0
-118.01,33.79,23.0,2663.0,430.0,1499.0,403.0,5.7837,3.7196029776674937,6.607940446650124,5.193023255813953,0.2868579052701801,1,0,0,0,0,258000.0
-118.02,33.8,24.0,84.0,14.0,32.0,8.0,5.875,4.0,10.5,5.0,0.4375,1,0,0,0,0,193800.0
-118.02,33.8,16.0,2956.0,393.0,1379.0,429.0,8.4952,3.2144522144522143,6.89044289044289,6.521628498727735,0.2849891225525743,1,0,0,0,0,359600.0
-118.01,33.8,16.0,4021.0,701.0,1488.0,650.0,5.32,2.289230769230769,6.186153846153847,4.736091298145507,0.47110215053763443,1,0,0,0,0,219500.0
-118.05,33.78,18.0,3414.0,434.0,1272.0,454.0,8.7015,2.801762114537445,7.5198237885462555,6.8663594470046085,0.3411949685534591,1,0,0,0,0,390900.0
-118.05,33.78,25.0,3112.0,435.0,1098.0,401.0,6.0,2.7381546134663344,7.760598503740648,6.154022988505747,0.39617486338797814,1,0,0,0,0,353500.0
-118.05,33.78,25.0,2356.0,330.0,937.0,326.0,6.6264,2.874233128834356,7.226993865030675,6.13939393939394,0.35218783351120597,1,0,0,0,0,359100.0
-118.06,33.78,22.0,4048.0,562.0,1637.0,541.0,7.3463,3.0258780036968576,7.482439926062846,6.202846975088968,0.34331093463653023,1,0,0,0,0,355600.0
-118.04,33.8,33.0,2685.0,466.0,1359.0,476.0,5.0261,2.8550420168067228,5.640756302521009,4.761802575107296,0.3428991905813098,1,0,0,0,0,245100.0
-118.06,33.8,21.0,2196.0,504.0,1215.0,477.0,4.8,2.547169811320755,4.60377358490566,3.357142857142857,0.4148148148148148,1,0,0,0,0,196900.0
-118.07,33.79,26.0,4422.0,624.0,1936.0,625.0,6.4288,3.0976,7.0752,6.086538461538462,0.32231404958677684,1,0,0,0,0,320700.0
-118.06,33.8,22.0,1892.0,442.0,1015.0,404.0,4.1379,2.512376237623762,4.683168316831683,3.2805429864253393,0.4354679802955665,1,0,0,0,0,212500.0
-118.06,33.8,20.0,1379.0,333.0,937.0,304.0,3.6217,3.0822368421052633,4.536184210526316,3.141141141141141,0.35538954108858056,1,0,0,0,0,195300.0
-118.07,33.8,17.0,2439.0,554.0,1161.0,532.0,3.6442,2.1823308270676693,4.584586466165414,3.4025270758122743,0.4771748492678725,1,0,0,0,0,193100.0
-118.05,33.79,19.0,1863.0,355.0,1260.0,317.0,3.2465,3.9747634069400632,5.8769716088328074,4.247887323943662,0.28174603174603174,1,0,0,0,0,277400.0
-118.04,33.84,21.0,6623.0,1204.0,3193.0,1129.0,4.5395,2.828166519043401,5.866253321523472,4.500830564784053,0.3770748512370811,1,0,0,0,0,256000.0
-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,3.5091743119266057,7.477064220183486,6.488514548238897,0.2845315904139434,1,0,0,0,0,329700.0
-118.04,33.83,19.0,4526.0,830.0,2318.0,748.0,4.6681,3.0989304812834226,6.050802139037433,4.453012048192771,0.35806729939603105,1,0,0,0,0,320700.0
-118.04,33.82,26.0,4105.0,637.0,2072.0,648.0,5.844,3.197530864197531,6.334876543209877,5.444270015698587,0.30743243243243246,1,0,0,0,0,273900.0
-118.04,33.83,20.0,1488.0,312.0,972.0,283.0,4.055,3.4346289752650176,5.257950530035336,3.769230769230769,0.32098765432098764,1,0,0,0,0,201900.0
-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,2.762264150943396,5.841509433962264,4.548387096774194,0.38114754098360654,1,0,0,0,0,159600.0
-118.06,33.82,25.0,2637.0,462.0,965.0,415.0,4.5833,2.325301204819277,6.354216867469879,4.707792207792208,0.47875647668393784,1,0,0,0,0,190900.0
-118.06,33.81,25.0,3497.0,513.0,1839.0,544.0,5.4216,3.380514705882353,6.428308823529412,5.816764132553606,0.27895595432300163,1,0,0,0,0,263000.0
-118.07,33.81,22.0,2711.0,352.0,1305.0,368.0,8.5407,3.546195652173913,7.366847826086956,6.701704545454546,0.2697318007662835,1,0,0,0,0,398800.0
-118.07,33.8,22.0,1391.0,338.0,810.0,295.0,3.8792,2.7457627118644066,4.715254237288136,3.1153846153846154,0.41728395061728396,1,0,0,0,0,218200.0
-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,3.3155,2.1856060606060606,4.503787878787879,3.2313167259786475,0.48700173310225303,1,0,0,0,0,237500.0
-118.03,33.82,17.0,1851.0,346.0,770.0,310.0,5.6093,2.4838709677419355,5.970967741935484,4.3497109826589595,0.44935064935064933,1,0,0,0,0,244400.0
-118.03,33.82,17.0,2178.0,477.0,1077.0,457.0,3.6815,2.3566739606126914,4.765864332603939,3.5660377358490565,0.4428969359331476,1,0,0,0,0,245300.0
-118.03,33.82,20.0,2662.0,464.0,1275.0,472.0,6.0162,2.7012711864406778,5.639830508474576,4.737068965517241,0.36392156862745095,1,0,0,0,0,318500.0
-118.02,33.82,19.0,2485.0,437.0,1286.0,431.0,4.7466,2.9837587006960558,5.765661252900232,4.68649885583524,0.33981337480559876,1,0,0,0,0,258300.0
-118.02,33.83,16.0,1139.0,328.0,665.0,290.0,3.2933,2.293103448275862,3.9275862068965517,2.472560975609756,0.4932330827067669,1,0,0,0,0,260000.0
-118.03,33.83,34.0,3203.0,653.0,2072.0,691.0,4.225,2.9985528219971056,4.635311143270623,3.9050535987748853,0.31515444015444016,1,0,0,0,0,198400.0
-118.03,33.83,25.0,3030.0,532.0,1668.0,509.0,4.625,3.2770137524557956,5.952848722986247,4.695488721804511,0.31894484412470026,1,0,0,0,0,229600.0
-118.03,33.83,25.0,768.0,195.0,529.0,184.0,3.175,2.875,4.173913043478261,2.9384615384615387,0.3686200378071834,1,0,0,0,0,132800.0
-118.06,33.83,22.0,5290.0,1054.0,2812.0,1021.0,4.53,2.754162585700294,5.181194906953967,4.018975332068311,0.3748221906116643,1,0,0,0,0,226400.0
-118.05,33.83,24.0,4316.0,678.0,2286.0,665.0,5.7018,3.437593984962406,6.490225563909775,5.3657817109144545,0.29658792650918636,1,0,0,0,0,286700.0
-118.06,33.83,21.0,3941.0,655.0,1897.0,670.0,4.88,2.8313432835820898,5.882089552238806,5.016793893129771,0.34528202424881393,1,0,0,0,0,343900.0
-118.05,33.82,21.0,2997.0,372.0,1323.0,372.0,8.6123,3.556451612903226,8.056451612903226,7.056451612903226,0.2811791383219955,1,0,0,0,0,386700.0
-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,2.219560878243513,3.93812375249501,2.8236434108527133,0.46402877697841727,1,0,0,0,0,163800.0
-118.06,33.82,24.0,3983.0,675.0,1568.0,638.0,4.6458,2.457680250783699,6.24294670846395,4.900740740740741,0.430484693877551,1,0,0,0,0,213400.0
-118.04,33.81,22.0,4057.0,624.0,2204.0,643.0,5.8527,3.4276827371695178,6.309486780715397,5.501602564102564,0.2831215970961887,1,0,0,0,0,241000.0
-118.04,33.81,27.0,2990.0,515.0,1849.0,497.0,5.6846,3.7203219315895373,6.016096579476861,4.805825242718447,0.2785289345592212,1,0,0,0,0,216100.0
-118.05,33.81,26.0,2523.0,437.0,1377.0,450.0,5.2542,3.06,5.6066666666666665,4.773455377574371,0.31735657225853303,1,0,0,0,0,234600.0
-118.03,33.81,26.0,3635.0,567.0,1779.0,543.0,5.7089,3.276243093922652,6.694290976058932,5.4109347442680775,0.31871838111298484,1,0,0,0,0,237400.0
-118.03,33.86,19.0,1795.0,328.0,1014.0,322.0,4.535,3.1490683229813663,5.574534161490683,4.472560975609756,0.3234714003944773,1,0,0,0,0,289300.0
-118.04,33.85,24.0,2233.0,347.0,1162.0,355.0,5.6094,3.2732394366197184,6.290140845070423,5.435158501440922,0.29862306368330466,1,0,0,0,0,279200.0
-118.04,33.85,23.0,3132.0,469.0,1646.0,478.0,5.777,3.4435146443514646,6.552301255230126,5.678038379530917,0.28493317132442286,1,0,0,0,0,315900.0
-118.05,33.85,25.0,2856.0,388.0,1212.0,362.0,6.1737,3.3480662983425415,7.889502762430939,6.360824742268041,0.3201320132013201,1,0,0,0,0,313100.0
-118.04,33.85,18.0,3628.0,546.0,1922.0,544.0,7.5057,3.5330882352941178,6.669117647058823,5.644688644688645,0.28407908428720086,1,0,0,0,0,328500.0
-118.03,33.85,16.0,1831.0,390.0,1347.0,389.0,3.8426,3.462724935732648,4.70694087403599,3.694871794871795,0.289532293986637,1,0,0,0,0,344400.0
-118.01,33.83,29.0,3963.0,772.0,2104.0,743.0,4.9803,2.831763122476447,5.33378196500673,4.133419689119171,0.3669201520912547,1,0,0,0,0,208600.0
-118.01,33.84,29.0,3740.0,691.0,1724.0,638.0,3.9628,2.7021943573667713,5.862068965517241,4.412445730824891,0.4008120649651972,1,0,0,0,0,215600.0
-118.03,33.84,28.0,3857.0,857.0,2328.0,830.0,4.0156,2.8048192771084337,4.646987951807229,3.500583430571762,0.36812714776632305,1,0,0,0,0,196000.0
-118.02,33.83,26.0,3616.0,892.0,2257.0,821.0,3.1497,2.749086479902558,4.404384896467723,3.0538116591928253,0.3952148870181657,1,0,0,0,0,217600.0
-118.02,33.82,21.0,2052.0,456.0,1173.0,432.0,3.7885,2.7152777777777777,4.75,3.5,0.3887468030690537,1,0,0,0,0,204500.0
-118.01,33.82,10.0,3897.0,893.0,1992.0,693.0,4.1591,2.8744588744588744,5.623376623376624,3.3639417693169094,0.4482931726907631,1,0,0,0,0,192300.0
-118.01,33.81,18.0,5238.0,1083.0,3032.0,1065.0,4.4583,2.846948356807512,4.918309859154929,3.8365650969529086,0.3571899736147757,1,0,0,0,0,190100.0
-118.02,33.81,34.0,3482.0,614.0,2227.0,641.0,5.1155,3.4742589703588145,5.43213728549142,4.671009771986971,0.27570722945666815,1,0,0,0,0,200900.0
-118.02,33.86,26.0,2342.0,383.0,1290.0,394.0,5.6677,3.2741116751269037,5.944162436548224,5.114882506527415,0.29689922480620157,1,0,0,0,0,220700.0
-118.02,33.85,31.0,1922.0,329.0,1030.0,353.0,5.3416,2.917847025495751,5.444759206798867,4.8419452887537995,0.3194174757281553,1,0,0,0,0,213000.0
-118.03,33.85,30.0,2320.0,448.0,1434.0,452.0,4.0865,3.172566371681416,5.132743362831858,4.178571428571429,0.3124128312412831,1,0,0,0,0,203700.0
-118.03,33.85,23.0,5495.0,1141.0,2873.0,1004.0,3.9156,2.8615537848605577,5.473107569721115,3.815950920245399,0.3971458405847546,1,0,0,0,0,224100.0
-118.01,33.85,29.0,2064.0,447.0,1265.0,400.0,3.8864,3.1625,5.16,3.61744966442953,0.3533596837944664,1,0,0,0,0,209300.0
-118.01,33.85,29.0,3061.0,612.0,2396.0,640.0,4.6326,3.74375,4.7828125,4.001633986928105,0.25542570951585974,1,0,0,0,0,195200.0
-118.0,33.85,34.0,1078.0,205.0,575.0,206.0,4.5083,2.79126213592233,5.233009708737864,4.258536585365854,0.3565217391304348,1,0,0,0,0,188000.0
-118.01,33.86,29.0,2307.0,452.0,1218.0,402.0,3.4306,3.029850746268657,5.7388059701492535,4.103982300884955,0.37110016420361247,1,0,0,0,0,194200.0
-118.01,33.84,28.0,4097.0,838.0,2112.0,803.0,4.5,2.6301369863013697,5.102117061021171,3.889021479713604,0.39678030303030304,1,0,0,0,0,202100.0
-118.01,33.84,35.0,4166.0,713.0,2354.0,709.0,5.1775,3.3201692524682653,5.875881523272215,4.842917251051893,0.30288870008496177,1,0,0,0,0,213400.0
-118.02,33.84,35.0,3473.0,563.0,2091.0,580.0,4.4821,3.6051724137931034,5.9879310344827585,5.1687388987566605,0.26924916307986607,1,0,0,0,0,214100.0
-118.03,33.84,30.0,4781.0,831.0,2568.0,797.0,5.4746,3.2220828105395234,5.998745294855709,4.753309265944645,0.3235981308411215,1,0,0,0,0,226400.0
-117.99,33.86,36.0,1138.0,228.0,725.0,219.0,3.4167,3.310502283105023,5.19634703196347,3.991228070175439,0.31448275862068964,1,0,0,0,0,187200.0
-117.99,33.85,34.0,1948.0,306.0,957.0,304.0,4.9777,3.148026315789474,6.407894736842105,5.366013071895424,0.31974921630094044,1,0,0,0,0,212600.0
-118.0,33.85,33.0,2053.0,418.0,1154.0,405.0,4.0455,2.8493827160493828,5.069135802469136,3.911483253588517,0.36221837088388215,1,0,0,0,0,197200.0
-118.0,33.86,32.0,1162.0,196.0,563.0,178.0,3.875,3.162921348314607,6.52808988764045,4.928571428571429,0.3481349911190053,1,0,0,0,0,203000.0
-117.99,33.85,35.0,1661.0,272.0,949.0,276.0,5.2548,3.4384057971014492,6.018115942028985,5.106617647058823,0.28661749209694415,1,0,0,0,0,192600.0
-117.99,33.84,34.0,2079.0,343.0,1379.0,352.0,5.103,3.9176136363636362,5.90625,5.061224489795919,0.24873096446700507,1,0,0,0,0,207000.0
-118.0,33.84,30.0,1549.0,325.0,885.0,299.0,4.0039,2.959866220735786,5.1806020066889635,3.766153846153846,0.3672316384180791,1,0,0,0,0,195100.0
-118.0,33.84,29.0,2641.0,637.0,2413.0,619.0,2.8169,3.898222940226171,4.266558966074314,3.1459968602825747,0.2639867384997928,1,0,0,0,0,165100.0
-118.01,33.87,25.0,6348.0,1615.0,4188.0,1497.0,3.139,2.7975951903807617,4.240480961923848,2.930650154798762,0.3856255969436485,1,0,0,0,0,185700.0
-117.99,33.86,20.0,3540.0,906.0,2898.0,876.0,3.0252,3.308219178082192,4.041095890410959,2.9072847682119205,0.31262939958592134,1,0,0,0,0,178000.0
-118.0,33.88,28.0,1624.0,289.0,755.0,280.0,4.7083,2.6964285714285716,5.8,4.619377162629758,0.3827814569536424,1,0,0,0,0,268100.0
-118.01,33.88,19.0,1434.0,391.0,1088.0,341.0,3.369,3.190615835777126,4.205278592375366,2.6675191815856776,0.359375,1,0,0,0,0,269600.0
-117.99,33.88,15.0,2298.0,567.0,1261.0,527.0,4.2422,2.3927893738140416,4.3605313092979125,3.052910052910053,0.44964314036478986,1,0,0,0,0,159400.0
-117.99,33.88,42.0,1461.0,302.0,986.0,314.0,3.9559,3.140127388535032,4.6528662420382165,3.837748344370861,0.30628803245436104,1,0,0,0,0,161100.0
-118.0,33.88,18.0,2628.0,720.0,2276.0,649.0,2.735,3.5069337442218798,4.049306625577812,2.65,0.3163444639718805,1,0,0,0,0,170800.0
-117.99,33.87,16.0,1689.0,499.0,1260.0,453.0,3.1205,2.781456953642384,3.728476821192053,2.3847695390781563,0.396031746031746,1,0,0,0,0,174000.0
-118.0,33.87,13.0,2086.0,544.0,1356.0,462.0,2.95,2.935064935064935,4.515151515151516,2.8345588235294117,0.40117994100294985,1,0,0,0,0,165600.0
-117.99,33.87,17.0,2334.0,537.0,1662.0,535.0,3.0147,3.1065420560747663,4.3626168224299064,3.346368715083799,0.3231046931407942,1,0,0,0,0,217000.0
-117.99,33.87,34.0,1239.0,307.0,869.0,291.0,3.59,2.986254295532646,4.257731958762887,3.035830618892508,0.3532796317606444,1,0,0,0,0,161900.0
-117.99,33.86,20.0,2303.0,612.0,1607.0,564.0,2.9,2.849290780141844,4.083333333333333,2.7630718954248366,0.3808338518979465,1,0,0,0,0,176100.0
-117.98,33.89,18.0,2939.0,437.0,1278.0,435.0,7.1425,2.9379310344827587,6.75632183908046,5.725400457665904,0.34194053208137715,1,0,0,0,0,393700.0
-117.99,33.88,25.0,3401.0,509.0,1503.0,498.0,6.6704,3.0180722891566263,6.829317269076305,5.681728880157171,0.33865602129075184,1,0,0,0,0,240600.0
-117.99,33.89,21.0,5195.0,1020.0,2539.0,988.0,4.5033,2.5698380566801617,5.258097165991903,4.0931372549019605,0.40173296573454115,1,0,0,0,0,160500.0
-117.99,33.89,23.0,2111.0,306.0,979.0,288.0,8.5621,3.3993055555555554,7.329861111111111,5.898692810457517,0.3125638406537283,1,0,0,0,0,347800.0
-117.97,33.89,17.0,1851.0,344.0,764.0,339.0,5.1315,2.253687315634218,5.460176991150442,4.380813953488372,0.450261780104712,1,0,0,0,0,181800.0
-117.97,33.89,17.0,1740.0,445.0,1158.0,412.0,2.8649,2.8106796116504853,4.223300970873787,2.9101123595505616,0.3842832469775475,1,0,0,0,0,137500.0
-117.97,33.88,9.0,1344.0,279.0,530.0,265.0,5.0731,2.0,5.071698113207547,3.817204301075269,0.5264150943396226,1,0,0,0,0,185100.0
-117.97,33.88,11.0,1454.0,247.0,635.0,236.0,6.2427,2.690677966101695,6.161016949152542,4.886639676113361,0.3889763779527559,1,0,0,0,0,218500.0
-117.97,33.89,15.0,3801.0,542.0,1992.0,526.0,9.0683,3.7870722433460076,7.226235741444867,6.012915129151292,0.2720883534136546,1,0,0,0,0,367400.0
-117.97,33.88,16.0,2003.0,300.0,1172.0,318.0,6.0394,3.6855345911949686,6.29874213836478,5.676666666666667,0.25597269624573377,1,0,0,0,0,321600.0
-117.97,33.89,14.0,923.0,136.0,420.0,130.0,10.2252,3.230769230769231,7.1,5.786764705882353,0.3238095238095238,1,0,0,0,0,462800.0
-120.1,39.17,33.0,1849.0,384.0,218.0,92.0,1.7083,2.369565217391304,20.097826086956523,3.8151041666666665,1.761467889908257,0,1,0,0,0,143800.0
-120.06,39.09,30.0,2979.0,583.0,316.0,124.0,2.1987,2.5483870967741935,24.024193548387096,4.109777015437393,1.8449367088607596,0,1,0,0,0,124000.0
-120.18,39.14,25.0,2171.0,386.0,248.0,116.0,3.0375,2.1379310344827585,18.71551724137931,4.624352331606218,1.5564516129032258,0,1,0,0,0,171900.0
-120.16,39.14,21.0,2484.0,460.0,309.0,144.0,3.9722,2.1458333333333335,17.25,4.4,1.4886731391585761,0,1,0,0,0,127800.0
-120.18,39.17,18.0,1703.0,360.0,354.0,163.0,3.6563,2.1717791411042944,10.447852760736197,3.7305555555555556,1.0169491525423728,0,1,0,0,0,146900.0
-120.15,39.17,32.0,1684.0,359.0,454.0,209.0,2.9125,2.172248803827751,8.057416267942584,3.6908077994428967,0.7907488986784141,0,1,0,0,0,145800.0
-120.15,39.15,25.0,1669.0,348.0,163.0,78.0,5.75,2.08974358974359,21.397435897435898,3.795977011494253,2.1349693251533743,0,1,0,0,0,176600.0
-120.15,39.2,14.0,1382.0,242.0,141.0,66.0,4.1016,2.1363636363636362,20.939393939393938,4.710743801652892,1.7163120567375887,0,1,0,0,0,283300.0
-120.12,39.18,17.0,2839.0,525.0,390.0,189.0,3.5667,2.0634920634920637,15.02116402116402,4.407619047619048,1.3461538461538463,0,1,0,0,0,179200.0
-120.1,39.19,17.0,1480.0,241.0,202.0,80.0,3.9375,2.525,18.5,5.141078838174274,1.193069306930693,0,1,0,0,0,213200.0
-120.1,39.2,20.0,1703.0,294.0,409.0,174.0,3.087,2.3505747126436782,9.78735632183908,4.792517006802721,0.7188264058679706,0,1,0,0,0,196900.0
-120.11,39.21,18.0,2245.0,392.0,421.0,162.0,4.5795,2.5987654320987654,13.858024691358025,4.7270408163265305,0.9311163895486936,0,1,0,0,0,158300.0
-120.11,39.24,21.0,3005.0,574.0,385.0,150.0,3.1193,2.566666666666667,20.033333333333335,4.235191637630662,1.490909090909091,0,1,0,0,0,153300.0
-120.08,39.23,19.0,1746.0,306.0,251.0,104.0,4.8182,2.4134615384615383,16.78846153846154,4.705882352941177,1.2191235059760956,0,1,0,0,0,146900.0
-120.07,39.24,20.0,3729.0,614.0,365.0,152.0,4.962,2.401315789473684,24.532894736842106,5.0732899022801305,1.6821917808219178,0,1,0,0,0,169500.0
-120.06,39.25,21.0,2459.0,525.0,584.0,233.0,3.01,2.5064377682403434,10.553648068669528,3.683809523809524,0.898972602739726,0,1,0,0,0,163500.0
-120.04,39.24,30.0,2369.0,469.0,510.0,213.0,2.65,2.3943661971830985,11.12206572769953,4.051172707889126,0.9196078431372549,0,1,0,0,0,123800.0
-120.04,39.27,24.0,2237.0,491.0,264.0,95.0,4.1364,2.778947368421053,23.54736842105263,3.556008146639511,1.8598484848484849,0,1,0,0,0,154500.0
-120.02,39.24,24.0,1602.0,426.0,751.0,257.0,1.7609,2.922178988326848,6.233463035019455,2.76056338028169,0.5672436750998668,0,1,0,0,0,99300.0
-120.02,39.24,22.0,2309.0,571.0,919.0,342.0,3.0057,2.6871345029239766,6.751461988304094,3.043782837127846,0.6213275299238302,0,1,0,0,0,93600.0
-120.02,39.24,32.0,1347.0,444.0,825.0,303.0,1.8269,2.722772277227723,4.445544554455446,2.0337837837837838,0.5381818181818182,0,1,0,0,0,225000.0
-120.01,39.26,26.0,1930.0,391.0,307.0,138.0,2.6023,2.2246376811594204,13.985507246376812,3.9360613810741687,1.273615635179153,0,1,0,0,0,139300.0
-120.91,38.98,13.0,7689.0,1415.0,3264.0,1198.0,3.653,2.7245409015025044,6.418196994991653,4.433922261484099,0.4335171568627451,0,1,0,0,0,146800.0
-120.81,39.02,30.0,806.0,189.0,326.0,146.0,2.8155,2.232876712328767,5.52054794520548,3.2645502645502646,0.5797546012269938,0,1,0,0,0,101000.0
-120.69,39.12,19.0,1048.0,262.0,493.0,184.0,2.2917,2.6793478260869565,5.695652173913044,3.0,0.5314401622718052,0,1,0,0,0,118200.0
-120.83,39.02,15.0,1117.0,242.0,551.0,229.0,2.6319,2.406113537117904,4.877729257641922,3.615702479338843,0.43920145190562615,0,1,0,0,0,97700.0
-121.06,38.91,18.0,6501.0,1416.0,2954.0,1373.0,2.5373,2.1514930808448653,4.734887108521486,3.5911016949152543,0.47935003385240355,0,1,0,0,0,143000.0
-121.08,38.9,27.0,3436.0,755.0,1568.0,709.0,2.4273,2.211565585331453,4.846262341325811,3.5509933774834437,0.4815051020408163,0,1,0,0,0,138400.0
